sentence_id,post_id,source,in_processed_test_3237,in_test_v4_silver,in_gold_v2,in_v4_hybrid_2601,in_simhuman980,has_v4_labels,n_spans,annotation_protocol,human_verification_status,processed_test_has_bio4,eligible_for_repartition,exclusion_reason,title
1999-s0104,1999,Public,1,1,0,0,0,1,5,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0105,1999,Public,1,1,0,0,0,1,5,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0106,1999,Public,1,1,0,0,0,1,2,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0107,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0108,1999,Public,1,1,0,0,0,1,2,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0109,1999,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0110,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0111,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0112,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0113,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0114,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0115,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0116,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0117,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0118,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0119,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0120,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0121,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0122,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0123,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0124,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0125,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0126,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0127,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0128,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0129,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0130,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0131,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0132,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0133,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0134,1999,Public,1,1,0,0,0,1,6,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0135,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0136,1999,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0137,1999,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0138,1999,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0139,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0140,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0141,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0142,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0143,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0144,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0145,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0146,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0147,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0148,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0149,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0150,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0151,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0152,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0153,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
2000-s0002,2000,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,关于调整2023年江苏省盐城市响水县人民医院赴牡丹江医学院校园招聘备案制工作人员岗位计划数的公告
2000-s0003,2000,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,关于调整2023年江苏省盐城市响水县人民医院赴牡丹江医学院校园招聘备案制工作人员岗位计划数的公告
