id,domain,review_bucket,status,codex,doubao,kimi,sentence
1991-s0005,事业单位招聘,three_agree,agree_empty,[],[],[],二、招聘条件(一)招聘对象。
1991-s0008,事业单位招聘,three_agree,agree_empty,[],[],[],(二)除规定的职位资格条件外，还应具备以下条件：1.具有中华人民共和国国籍;
1991-s0009,事业单位招聘,three_agree,agree_empty,[],[],[],(二)除规定的职位资格条件外，还应具备以下条件：1.具有中华人民共和国国籍;
1991-s0010,事业单位招聘,three_agree,agree_empty,[],[],[],2.遵守国家法律、法规，无违法、违纪行为;
1991-s0012,事业单位招聘,three_agree,agree_empty,[],[],[],3.具有良好的品行和职业道德;
1991-s0014,事业单位招聘,three_agree,agree_empty,[],[],[],4.身体健康，具有正常履行岗位职责的身体条件;
1991-s0015,事业单位招聘,three_agree,agree_empty,[],[],[],4.身体健康，具有正常履行岗位职责的身体条件;
1991-s0016,事业单位招聘,three_agree,agree_empty,[],[],[],5.符合招聘职位所需的其他具体条件及资格要求。
1991-s0017,事业单位招聘,three_agree,agree_empty,[],[],[],5.符合招聘职位所需的其他具体条件及资格要求。
1991-s0018,事业单位招聘,three_agree,agree_empty,[],[],[],(三)具有下列情形之一者，不得报考：1.尚未解除党纪、政纪处分或正在接受纪律审查的;
1991-s0019,事业单位招聘,three_agree,agree_empty,[],[],[],(三)具有下列情形之一者，不得报考：1.尚未解除党纪、政纪处分或正在接受纪律审查的;
1991-s0020,事业单位招聘,three_agree,agree_empty,[],[],[],2.刑事处罚期限未满或涉嫌违法犯罪正在接受调查的;
1991-s0021,事业单位招聘,three_agree,agree_empty,[],[],[],2.刑事处罚期限未满或涉嫌违法犯罪正在接受调查的;
1991-s0022,事业单位招聘,three_agree,agree_empty,[],[],[],3.在公务员招录、事业单位公开招聘中违纪违规且处理期限未满的;
1991-s0023,事业单位招聘,three_agree,agree_empty,[],[],[],3.在公务员招录、事业单位公开招聘中违纪违规且处理期限未满的;
1991-s0024,事业单位招聘,three_agree,agree_empty,[],[],[],4.公务员或事业单位工作人员处于试用期内或未满最低服务年限的;
1991-s0025,事业单位招聘,three_agree,agree_empty,[],[],[],4.公务员或事业单位工作人员处于试用期内或未满最低服务年限的;
1991-s0026,事业单位招聘,three_agree,agree_empty,[],[],[],5.失信被执行人;
1991-s0027,事业单位招聘,three_agree,agree_empty,[],[],[],5.失信被执行人;
1991-s0028,事业单位招聘,three_agree,agree_empty,[],[],[],6.按照《海南省事业单位公开招聘人员实施办法》(琼人社发〔2018〕516号)的相关规定应当回避的;
1991-s0029,事业单位招聘,three_agree,agree_empty,[],[],[],6.按照《海南省事业单位公开招聘人员实施办法》(琼人社发〔2018〕516号)的相关规定应当回避的;
1991-s0030,事业单位招聘,three_agree,agree_empty,[],[],[],7.法律、法规规定的其他不得报考的情形。
1991-s0031,事业单位招聘,three_agree,agree_empty,[],[],[],7.法律、法规规定的其他不得报考的情形。
1991-s0032,事业单位招聘,three_agree,agree_empty,[],[],[],三、招聘程序(一)招聘信息发布招聘公告通过琼海市人民政府门户网站(http://qionghai.hainan.gov.cn/)、琼海市卫生健康委员会微信公众号“健康琼海”向社会公布。
1991-s0033,事业单位招聘,three_agree,agree_empty,[],[],[],三、招聘程序(一)招聘信息发布招聘公告通过琼海市人民政府门户网站(http://qionghai.hainan.gov.cn/)、琼海市卫生健康委员会微信公众号“健康琼海”向社会公布。
1991-s0034,事业单位招聘,three_agree,agree_empty,[],[],[],(二)现场报名及资格初审1.报名时间。
1991-s0035,事业单位招聘,three_agree,agree_empty,[],[],[],(二)现场报名及资格初审1.报名时间。
1991-s0036,事业单位招聘,three_agree,agree_empty,[],[],[],2023年8月24日至9月1日(周六、周日除外);
1991-s0037,事业单位招聘,three_agree,agree_empty,[],[],[],2023年8月24日至9月1日(周六、周日除外);
1991-s0038,事业单位招聘,three_agree,agree_empty,[],[],[],2. 报名地点。
1991-s0039,事业单位招聘,three_agree,agree_empty,[],[],[],2. 报名地点。
1991-s0040,事业单位招聘,three_agree,agree_empty,[],[],[],琼海市嘉积镇爱华东路130号，琼海市卫生健康委员会1楼农卫科;
1991-s0041,事业单位招聘,three_agree,agree_empty,[],[],[],琼海市嘉积镇爱华东路130号，琼海市卫生健康委员会1楼农卫科;
1991-s0042,事业单位招聘,three_agree,agree_empty,[],[],[],3.报名方式。
1991-s0043,事业单位招聘,three_agree,agree_empty,[],[],[],3.报名方式。
1991-s0044,事业单位招聘,three_agree,agree_empty,[],[],[],本次招聘采用现场报名的方式进行。
1991-s0045,事业单位招聘,three_agree,agree_empty,[],[],[],本次招聘采用现场报名的方式进行。
1991-s0046,事业单位招聘,three_agree,agree_empty,[],[],[],有意从事乡村医生的医学专业高校毕业生，按照招聘需求表(附件1)填写招聘报名表(附件2)，并携带所需材料参加报名。
1991-s0047,事业单位招聘,three_agree,agree_empty,[],[],[],有意从事乡村医生的医学专业高校毕业生，按照招聘需求表(附件1)填写招聘报名表(附件2)，并携带所需材料参加报名。
1991-s0049,事业单位招聘,three_agree,agree_empty,[],[],[],4.报名材料。
1991-s0050,事业单位招聘,three_agree,agree_empty,[],[],[],(1)申请人毕业证原件和复印件;
1991-s0051,事业单位招聘,three_agree,agree_empty,[],[],[],(1)申请人毕业证原件和复印件;
1991-s0052,事业单位招聘,three_agree,agree_empty,[],[],[],(2)申请人身份证、户口本原件和复印件;
1991-s0053,事业单位招聘,three_agree,agree_empty,[],[],[],(2)申请人身份证、户口本原件和复印件;
1991-s0055,事业单位招聘,three_agree,agree_empty,[],[],[],(3)近期2寸个人免冠正面蓝底照片2张;
1991-s0059,事业单位招聘,three_agree,agree_empty,[],[],[],(5)《2023年琼海市大学生乡村医生专项招聘报名表》(详见附件2)。
1992-s0002,事业单位招聘,three_agree,agree_empty,[],[],[],2、男性，年龄40周岁以下。
1992-s0003,事业单位招聘,three_agree,agree_empty,[],[],[],2、男性，年龄40周岁以下。
1993-s0011,事业单位招聘,three_agree,agree_empty,[],[],[],曾获北京市科技新星（2022），主持或作为科研骨干参与多项国家级课题和重大科技研发计划。
1994-s0000,事业单位招聘,three_agree,agree_empty,[],[],[],儋州市2023年公开招聘中小学教师公告（第十一号）根据《儋州市2023年公开招聘中小学教师公告（第一号）》有关规定，现将体检与考察和拟聘用人员相关情况予以公告：一、体检与考察情况经体检与考察，确定王鹏等6名考生为儋州市2023年公开招聘中小学教师体检与考察合格人员，现将儋州市2023年公开招聘中小学教师体检与考察合格人员名单（第二批）予以公告（详见附件1）。
1994-s0001,事业单位招聘,three_agree,agree_empty,[],[],[],儋州市2023年公开招聘中小学教师公告（第十一号）根据《儋州市2023年公开招聘中小学教师公告（第一号）》有关规定，现将体检与考察和拟聘用人员相关情况予以公告：一、体检与考察情况经体检与考察，确定王鹏等6名考生为儋州市2023年公开招聘中小学教师体检与考察合格人员，现将儋州市2023年公开招聘中小学教师体检与考察合格人员名单（第二批）予以公告（详见附件1）。
1994-s0002,事业单位招聘,three_agree,agree_empty,[],[],[],二、拟聘用人员情况经体检与考察和组织选岗，儋州市2023年公开招聘中小学教师拟聘用人员名单（第二批）予以公告（详见附件2）。
1994-s0003,事业单位招聘,three_agree,agree_empty,[],[],[],二、拟聘用人员情况经体检与考察和组织选岗，儋州市2023年公开招聘中小学教师拟聘用人员名单（第二批）予以公告（详见附件2）。
1994-s0004,事业单位招聘,three_agree,agree_empty,[],[],[],公示时间：公示7天。
1994-s0005,事业单位招聘,three_agree,agree_empty,[],[],[],公示时间：公示7天。
1994-s0006,事业单位招聘,three_agree,agree_empty,[],[],[],"如有异议,请于公示期内向儋州市教育局进行实名反映。"
1995-s0002,事业单位招聘,three_agree,agree_empty,[],[],[],现将有关事宜公告如下：一、招聘计划本公告共招聘工作人员40名。
1995-s0003,事业单位招聘,three_agree,agree_empty,[],[],[],现将有关事宜公告如下：一、招聘计划本公告共招聘工作人员40名。
1995-s0004,事业单位招聘,three_agree,agree_empty,[],[],[],具体招聘岗位及其资格条件详见《2023年东北电力大学公开招聘工作人员岗位及其资格条件一览表（1号）》（附件1）。
1995-s0005,事业单位招聘,three_agree,agree_empty,[],[],[],具体招聘岗位及其资格条件详见《2023年东北电力大学公开招聘工作人员岗位及其资格条件一览表（1号）》（附件1）。
1995-s0006,事业单位招聘,three_agree,agree_empty,[],[],[],二、报名资格条件（一）基本条件。
1995-s0007,事业单位招聘,three_agree,agree_empty,[],[],[],二、报名资格条件（一）基本条件。
1995-s0008,事业单位招聘,three_agree,agree_empty,[],[],[],1.具有中华人民共和国国籍；
1995-s0009,事业单位招聘,three_agree,agree_empty,[],[],[],1.具有中华人民共和国国籍；
1995-s0010,事业单位招聘,three_agree,agree_empty,[],[],[],2.遵守中华人民共和国宪法、法律、法规；
1995-s0011,事业单位招聘,three_agree,agree_empty,[],[],[],2.遵守中华人民共和国宪法、法律、法规；
1995-s0012,事业单位招聘,three_agree,agree_empty,[],[],[],3.具有良好的品行；
1995-s0013,事业单位招聘,three_agree,agree_empty,[],[],[],3.具有良好的品行；
1995-s0014,事业单位招聘,three_agree,agree_empty,[],[],[],4.具备适应岗位要求的身体条件；
1995-s0015,事业单位招聘,three_agree,agree_empty,[],[],[],4.具备适应岗位要求的身体条件；
1995-s0018,事业单位招聘,three_agree,agree_empty,[],[],[],年龄计算时间点均以7月3日为准（以本人身份证出生日期为准）。
1995-s0019,事业单位招聘,three_agree,agree_empty,[],[],[],年龄计算时间点均以7月3日为准（以本人身份证出生日期为准）。
1995-s0020,事业单位招聘,three_agree,agree_empty,[],[],[],符合岗位资格条件的2023年普通高校毕业生报考不受年龄限制。
1995-s0021,事业单位招聘,three_agree,agree_empty,[],[],[],符合岗位资格条件的2023年普通高校毕业生报考不受年龄限制。
1995-s0022,事业单位招聘,three_agree,agree_empty,[],[],[],（二）岗位条件。
1995-s0023,事业单位招聘,three_agree,agree_empty,[],[],[],（二）岗位条件。
1995-s0026,事业单位招聘,three_agree,agree_empty,[],[],[],（三）具备招聘岗位要求的其他资格条件。
1995-s0027,事业单位招聘,three_agree,agree_empty,[],[],[],（三）具备招聘岗位要求的其他资格条件。
1995-s0028,事业单位招聘,three_agree,agree_empty,[],[],[],1.定向、委培应届毕业生报考，须征得定向、委培单位同意；
1995-s0029,事业单位招聘,three_agree,agree_empty,[],[],[],1.定向、委培应届毕业生报考，须征得定向、委培单位同意；
1995-s0032,事业单位招聘,three_agree,agree_empty,[],[],[],（四）有下列情形之一的人员不得报考。
1995-s0033,事业单位招聘,three_agree,agree_empty,[],[],[],（四）有下列情形之一的人员不得报考。
1995-s0034,事业单位招聘,three_agree,agree_empty,[],[],[],1.在公务员招考和事业单位公开招聘中被考试组织部门认定有严重违纪违规行为并在禁考期限内的人员；
1995-s0035,事业单位招聘,three_agree,agree_empty,[],[],[],1.在公务员招考和事业单位公开招聘中被考试组织部门认定有严重违纪违规行为并在禁考期限内的人员；
1995-s0036,事业单位招聘,three_agree,agree_empty,[],[],[],2.被辞退未满五年的国家机关、事业单位公职人员；
1995-s0037,事业单位招聘,three_agree,agree_empty,[],[],[],2.被辞退未满五年的国家机关、事业单位公职人员；
1995-s0040,事业单位招聘,three_agree,agree_empty,[],[],[],4.现役军人；
1995-s0041,事业单位招聘,three_agree,agree_empty,[],[],[],4.现役军人；
1995-s0042,事业单位招聘,three_agree,agree_empty,[],[],[],5.“三支一扶”“大学生村官”等基层服务项目人员及公务员招录、事业单位招聘等未达到现工作地、单位或岗位要求最低服务年限的人员；
1995-s0043,事业单位招聘,three_agree,agree_empty,[],[],[],5.“三支一扶”“大学生村官”等基层服务项目人员及公务员招录、事业单位招聘等未达到现工作地、单位或岗位要求最低服务年限的人员；
1995-s0044,事业单位招聘,three_agree,agree_empty,[],[],[],6.曾因犯罪受过刑事处罚的人员和曾被开除公职的人员，受到党纪政纪处分期限未满或者正在接受纪律审查的人员，处于刑事处罚期间或者正在接受司法调查尚未做出结论的人员；
1995-s0045,事业单位招聘,three_agree,agree_empty,[],[],[],6.曾因犯罪受过刑事处罚的人员和曾被开除公职的人员，受到党纪政纪处分期限未满或者正在接受纪律审查的人员，处于刑事处罚期间或者正在接受司法调查尚未做出结论的人员；
1995-s0048,事业单位招聘,three_agree,agree_empty,[],[],[],（五）回避。
1995-s0049,事业单位招聘,three_agree,agree_empty,[],[],[],（五）回避。
1995-s0052,事业单位招聘,three_agree,agree_empty,[],[],[],三、报名与资格审查（一）报名方式。
1995-s0053,事业单位招聘,three_agree,agree_empty,[],[],[],三、报名与资格审查（一）报名方式。
1995-s0054,事业单位招聘,three_agree,agree_empty,[],[],[],报名由东北电力大学人才工作办公室受理，采取电子邮件报名方式进行。
1995-s0055,事业单位招聘,three_agree,agree_empty,[],[],[],报名由东北电力大学人才工作办公室受理，采取电子邮件报名方式进行。
1995-s0056,事业单位招聘,three_agree,agree_empty,[],[],[],（二）报名时间。
1995-s0057,事业单位招聘,three_agree,agree_empty,[],[],[],（二）报名时间。
1995-s0058,事业单位招聘,three_agree,agree_empty,[],[],[],报名时间：2023年7月24日上午9：00至26日下午16：00。
1995-s0059,事业单位招聘,three_agree,agree_empty,[],[],[],报名时间：2023年7月24日上午9：00至26日下午16：00。
1995-s0060,事业单位招聘,three_agree,agree_empty,[],[],[],报名电子邮箱和联系方式详见附件1。
1995-s0061,事业单位招聘,three_agree,agree_empty,[],[],[],报名电子邮箱和联系方式详见附件1。
1995-s0062,事业单位招聘,three_agree,agree_empty,[],[],[],（三）报名要求。
1995-s0063,事业单位招聘,three_agree,agree_empty,[],[],[],（三）报名要求。
1995-s0064,事业单位招聘,three_agree,agree_empty,[],[],[],考生将报名材料在规定时间内按要求发送至招聘岗位相对应的电子邮箱，逾期不再受理，报名所需材料电子版压缩到一个文件，报名邮件及文件名称格式为：“东北电力大学1号公告-N号（公告中岗位序号）岗位-考生姓名”，如：东北电力大学1号公告-4号岗位-张三。
1995-s0065,事业单位招聘,three_agree,agree_empty,[],[],[],考生将报名材料在规定时间内按要求发送至招聘岗位相对应的电子邮箱，逾期不再受理，报名所需材料电子版压缩到一个文件，报名邮件及文件名称格式为：“东北电力大学1号公告-N号（公告中岗位序号）岗位-考生姓名”，如：东北电力大学1号公告-4号岗位-张三。
1995-s0066,事业单位招聘,three_agree,agree_empty,[],[],[],报名材料及要求如下：1.报名者须填写《2023年东北电力大学公开招聘工作人员报名表》（附件2）及近期正面1寸免冠照片，文件命名为：“1-1身份证（张三）”；
1995-s0067,事业单位招聘,three_agree,agree_empty,[],[],[],报名材料及要求如下：1.报名者须填写《2023年东北电力大学公开招聘工作人员报名表》（附件2）及近期正面1寸免冠照片，文件命名为：“1-1身份证（张三）”；
1995-s0069,事业单位招聘,three_agree,agree_empty,[],[],[],2.有效身份证（正反面）扫描件（PDF格式），文件命名为：“2-1身份证（张三）”；
1995-s0076,事业单位招聘,three_agree,agree_empty,[],[],[],5.招聘资格条件中要求的学习、工作经历证明扫描件（PDF格式），文件名为“5-1经历证明（张三）”；
1995-s0077,事业单位招聘,three_agree,agree_empty,[],[],[],5.招聘资格条件中要求的学习、工作经历证明扫描件（PDF格式），文件名为“5-1经历证明（张三）”；
1995-s0078,事业单位招聘,three_agree,agree_empty,[],[],[],6.招聘岗位要求政治面貌为中共党员的需提交入党志愿书及所在党组织开具的中共党员证明材料复印件，文件名为“6-1党员证明（张三）”；
1995-s0079,事业单位招聘,three_agree,agree_empty,[],[],[],6.招聘岗位要求政治面貌为中共党员的需提交入党志愿书及所在党组织开具的中共党员证明材料复印件，文件名为“6-1党员证明（张三）”；
1995-s0082,事业单位招聘,three_agree,agree_empty,[],[],[],8.以上所需的纸质版材料，报名人员须在面试前资格复查时送达相关证件原件；
1995-s0083,事业单位招聘,three_agree,agree_empty,[],[],[],8.以上所需的纸质版材料，报名人员须在面试前资格复查时送达相关证件原件；
1995-s0084,事业单位招聘,three_agree,agree_empty,[],[],[],9.请考生确保报名时所留联系电话畅通，以便通知有关事宜。
1995-s0085,事业单位招聘,three_agree,agree_empty,[],[],[],9.请考生确保报名时所留联系电话畅通，以便通知有关事宜。
1995-s0086,事业单位招聘,three_agree,agree_empty,[],[],[],（四）资格审查。
1995-s0087,事业单位招聘,three_agree,agree_empty,[],[],[],（四）资格审查。
1996-s0008,事业单位招聘,three_agree,agree_empty,[],[],[],5.完成上级和处领导交办的其他工作任务。
1996-s0009,事业单位招聘,three_agree,agree_empty,[],[],[],5.完成上级和处领导交办的其他工作任务。
1996-s0012,事业单位招聘,three_agree,agree_empty,[],[],[],2.其它职责同上。
1996-s0013,事业单位招聘,three_agree,agree_empty,[],[],[],2.其它职责同上。
1996-s0016,事业单位招聘,three_agree,agree_spans,吃苦耐劳/T,吃苦耐劳/T,吃苦耐劳/T,2.18-45岁，身体健康、无吸毒史、无纹身、无不良嗜好、无违法犯罪记录，吃苦耐劳，能适应岗位需求者。
1997-s0004,事业单位招聘,three_agree,agree_empty,[],[],[],3、按照科室安排参与有关科研项目和课题研究；
1997-s0005,事业单位招聘,three_agree,agree_empty,[],[],[],3、按照科室安排参与有关科研项目和课题研究；
1997-s0006,事业单位招聘,three_agree,agree_empty,[],[],[],4、每年至少完成论文1篇。
1997-s0007,事业单位招聘,three_agree,agree_empty,[],[],[],4、每年至少完成论文1篇。
1998-s0000,事业单位招聘,three_agree,agree_empty,[],[],[],序号主管部门招聘单位招聘职位准考证号姓名性别1诸暨市农业农村局诸暨市农业技术推广中心办事员2006040108020傅雨晴女诸暨市人力资源和社会保障局2023年７月18日
1999-s0000,事业单位招聘,three_agree,agree_empty,[],[],[],为进一步拓宽选人用人渠道，充实配齐公共卫生专技人员，我院现计划面向社会公开招聘编外公共卫生专技人员20名，身份性质为单位聘用人员。
1999-s0001,事业单位招聘,three_agree,agree_empty,[],[],[],为进一步拓宽选人用人渠道，充实配齐公共卫生专技人员，我院现计划面向社会公开招聘编外公共卫生专技人员20名，身份性质为单位聘用人员。
1999-s0002,事业单位招聘,three_agree,agree_empty,[],[],[],为切实做好此次公开招聘工作，根据《海南省事业单位公开招聘工作人员实施办法》(琼人社发〔2018〕516号)、《关于印发〈关于进一步规范事业单位公开招聘管理的工作方案〉的通知》(琼人社发〔2022〕134号)、《关于印发关于全面推广基层医疗卫生专业技术人才激励机制改革相关举措的通知》(琼卫基层〔2022〕3号)和《关于印发〈儋州市关于深化基层教育卫生专业技术人才激励机制改革的实施意见〉的通知》(儋委办发〔2023〕6号)精神，结合我院实际，儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员，具体公告如下：一、指导思想以党的二十大和习近平总书记重要讲话精神为指导，深入贯彻落实习近平新时代中国特色社会主义思想，坚持德才兼备的用人标准，按照“公开、平等、竞争、择优”的原则，采用公开报名、统一考试、综合考核、择优聘用的办法招聘。
1999-s0003,事业单位招聘,three_agree,agree_empty,[],[],[],为切实做好此次公开招聘工作，根据《海南省事业单位公开招聘工作人员实施办法》(琼人社发〔2018〕516号)、《关于印发〈关于进一步规范事业单位公开招聘管理的工作方案〉的通知》(琼人社发〔2022〕134号)、《关于印发关于全面推广基层医疗卫生专业技术人才激励机制改革相关举措的通知》(琼卫基层〔2022〕3号)和《关于印发〈儋州市关于深化基层教育卫生专业技术人才激励机制改革的实施意见〉的通知》(儋委办发〔2023〕6号)精神，结合我院实际，儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员，具体公告如下：一、指导思想以党的二十大和习近平总书记重要讲话精神为指导，深入贯彻落实习近平新时代中国特色社会主义思想，坚持德才兼备的用人标准，按照“公开、平等、竞争、择优”的原则，采用公开报名、统一考试、综合考核、择优聘用的办法招聘。
1999-s0006,事业单位招聘,three_agree,agree_empty,[],[],[],具体招聘范围、招聘职数、职位资格条件等情况详见附件1。
1999-s0007,事业单位招聘,three_agree,agree_empty,[],[],[],具体招聘范围、招聘职数、职位资格条件等情况详见附件1。
1999-s0008,事业单位招聘,three_agree,agree_empty,[],[],[],三、招聘条件（一）具有中华人民共和国国籍；
1999-s0009,事业单位招聘,three_agree,agree_empty,[],[],[],三、招聘条件（一）具有中华人民共和国国籍；
1999-s0016,事业单位招聘,three_agree,agree_empty,[],[],[],该目录未列入的专业，考生需提供所在学校出具按专业门类、名称及课程设置的专业学科所属类别证明，呈报招聘领导小组审核确定；
1999-s0017,事业单位招聘,three_agree,agree_empty,[],[],[],该目录未列入的专业，考生需提供所在学校出具按专业门类、名称及课程设置的专业学科所属类别证明，呈报招聘领导小组审核确定；
1999-s0020,事业单位招聘,three_agree,agree_empty,[],[],[],年龄40周岁及以下，为1982年7月（含）以后出生；
1999-s0021,事业单位招聘,three_agree,agree_empty,[],[],[],年龄40周岁及以下，为1982年7月（含）以后出生；
1999-s0024,事业单位招聘,three_agree,agree_empty,[],[],[],（七）具有以下情形的人员不得报考：1.儋州市卫生健康系统在编在岗人员;
1999-s0025,事业单位招聘,three_agree,agree_empty,[],[],[],（七）具有以下情形的人员不得报考：1.儋州市卫生健康系统在编在岗人员;
1999-s0026,事业单位招聘,three_agree,agree_empty,[],[],[],2.尚未解除党纪、政纪处分或正在接受纪律审查的;
1999-s0027,事业单位招聘,three_agree,agree_empty,[],[],[],2.尚未解除党纪、政纪处分或正在接受纪律审查的;
1999-s0028,事业单位招聘,three_agree,agree_empty,[],[],[],3.刑事处罚期限未满或涉嫌违法犯罪正在接受调查的;
1999-s0029,事业单位招聘,three_agree,agree_empty,[],[],[],3.刑事处罚期限未满或涉嫌违法犯罪正在接受调查的;
1999-s0030,事业单位招聘,three_agree,agree_empty,[],[],[],4.在公务员招录、事业单位公开招聘中违纪违规且处理期限未满的;
1999-s0031,事业单位招聘,three_agree,agree_empty,[],[],[],4.在公务员招录、事业单位公开招聘中违纪违规且处理期限未满的;
1999-s0032,事业单位招聘,three_agree,agree_empty,[],[],[],5.公务员或事业单位工作人员处于试用期内或未满最低服务年限的;
1999-s0033,事业单位招聘,three_agree,agree_empty,[],[],[],5.公务员或事业单位工作人员处于试用期内或未满最低服务年限的;
1999-s0034,事业单位招聘,three_agree,agree_empty,[],[],[],6.以逃避服兵役为目的，拒绝履行职责或者逃离部队且被军队除名、开除军籍或者被依法追究刑事责任的军人；
1999-s0035,事业单位招聘,three_agree,agree_empty,[],[],[],6.以逃避服兵役为目的，拒绝履行职责或者逃离部队且被军队除名、开除军籍或者被依法追究刑事责任的军人；
1999-s0036,事业单位招聘,three_agree,agree_empty,[],[],[],7.失信被执行人（人民法院通过司法程序认定的）;
1999-s0037,事业单位招聘,three_agree,agree_empty,[],[],[],7.失信被执行人（人民法院通过司法程序认定的）;
1999-s0038,事业单位招聘,three_agree,agree_empty,[],[],[],8.法律、法规规定的其他不得报考的情形。
1999-s0039,事业单位招聘,three_agree,agree_empty,[],[],[],8.法律、法规规定的其他不得报考的情形。
1999-s0040,事业单位招聘,three_agree,agree_empty,[],[],[],四、聘用及待遇（一）公示无异议后，上报市卫健委审批，由我院与拟聘用人员签订劳动合同。
1999-s0041,事业单位招聘,three_agree,agree_empty,[],[],[],四、聘用及待遇（一）公示无异议后，上报市卫健委审批，由我院与拟聘用人员签订劳动合同。
1999-s0042,事业单位招聘,three_agree,agree_empty,[],[],[],被聘用人员享受我院同类人员相同待遇。
1999-s0043,事业单位招聘,three_agree,agree_empty,[],[],[],被聘用人员享受我院同类人员相同待遇。
1999-s0044,事业单位招聘,three_agree,agree_empty,[],[],[],（二）薪资待遇：含工资、绩效、带薪休假等相关福利等，具体参照海南省事业单位相关政策及我院《综合管理方案》中有关规定执行。
1999-s0046,事业单位招聘,three_agree,agree_empty,[],[],[],五、招聘工作程序（一）发布招聘公告。
1999-s0047,事业单位招聘,three_agree,agree_empty,[],[],[],五、招聘工作程序（一）发布招聘公告。
1999-s0048,事业单位招聘,three_agree,agree_empty,[],[],[],在儋州市人民政府网（www.danzhou.gov.cn）发布。
1999-s0049,事业单位招聘,three_agree,agree_empty,[],[],[],在儋州市人民政府网（www.danzhou.gov.cn）发布。
1999-s0050,事业单位招聘,three_agree,agree_empty,[],[],[],（二）报名与资格审查。
1999-s0051,事业单位招聘,three_agree,agree_empty,[],[],[],（二）报名与资格审查。
1999-s0052,事业单位招聘,three_agree,agree_empty,[],[],[],1.报名起止日期：2023年8月12日9:00至8月15日12:00(节假日正常报名)。
1999-s0053,事业单位招聘,three_agree,agree_empty,[],[],[],1.报名起止日期：2023年8月12日9:00至8月15日12:00(节假日正常报名)。
1999-s0054,事业单位招聘,three_agree,agree_empty,[],[],[],2.按岗位的招聘人数与应聘该岗位且经初审符合报考条件人数的比例原则上不低于1:3方可组织笔试，未达到1:3比例的，应当相应核减该岗位招聘人数直至取消该岗位的招聘。
1999-s0055,事业单位招聘,three_agree,agree_empty,[],[],[],2.按岗位的招聘人数与应聘该岗位且经初审符合报考条件人数的比例原则上不低于1:3方可组织笔试，未达到1:3比例的，应当相应核减该岗位招聘人数直至取消该岗位的招聘。
1999-s0056,事业单位招聘,three_agree,agree_empty,[],[],[],（三）报名方式。
1999-s0057,事业单位招聘,three_agree,agree_empty,[],[],[],（三）报名方式。
1999-s0058,事业单位招聘,three_agree,agree_empty,[],[],[],1.采取网络报名的方式，报名网址:http://hnrczpw.pzhl.net/index.php/exam/?
1999-s0059,事业单位招聘,three_agree,agree_empty,[],[],[],1.采取网络报名的方式，报名网址:http://hnrczpw.pzhl.net/index.php/exam/?
1999-s0060,事业单位招聘,three_agree,agree_empty,[],[],[],EXAMID=56222.报名必须使用有效期内的二代身份证，报名与考试时使用的身份证必须一致。
1999-s0061,事业单位招聘,three_agree,agree_empty,[],[],[],EXAMID=56222.报名必须使用有效期内的二代身份证，报名与考试时使用的身份证必须一致。
1999-s0062,事业单位招聘,three_agree,agree_empty,[],[],[],应聘人员应保证提交证明材料的真实性，整个招聘过程中发现弄虚作假情况，取消应聘资格。
1999-s0063,事业单位招聘,three_agree,agree_empty,[],[],[],应聘人员应保证提交证明材料的真实性，整个招聘过程中发现弄虚作假情况，取消应聘资格。
1999-s0064,事业单位招聘,three_agree,agree_empty,[],[],[],3.网上报名时，报考人员应上传以下材料(以JPG图片格式，大小不超过2MB) ：（1）《儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员考试报名表》（详见附件2，须本人亲笔手写签名后拍照上传）；
1999-s0065,事业单位招聘,three_agree,agree_empty,[],[],[],3.网上报名时，报考人员应上传以下材料(以JPG图片格式，大小不超过2MB) ：（1）《儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员考试报名表》（详见附件2，须本人亲笔手写签名后拍照上传）；
1999-s0066,事业单位招聘,three_agree,agree_empty,[],[],[],（2）本人近期正面免冠证件照片；
1999-s0067,事业单位招聘,three_agree,agree_empty,[],[],[],（2）本人近期正面免冠证件照片；
1999-s0068,事业单位招聘,three_agree,agree_empty,[],[],[],（3）有效身份证(正、反两面合并成一张图片)；
1999-s0069,事业单位招聘,three_agree,agree_empty,[],[],[],（3）有效身份证(正、反两面合并成一张图片)；
1999-s0070,事业单位招聘,three_agree,agree_empty,[],[],[],（4）户口本首页及本人页；
1999-s0071,事业单位招聘,three_agree,agree_empty,[],[],[],（4）户口本首页及本人页；
1999-s0072,事业单位招聘,three_agree,agree_empty,[],[],[],（5）毕业证；
1999-s0073,事业单位招聘,three_agree,agree_empty,[],[],[],（5）毕业证；
1999-s0076,事业单位招聘,three_agree,agree_empty,[],[],[],（7）未被列入失信惩戒对象承诺书（本人手签并扫描上传，见附件3）；
